iteration,trainTime,trainmAP,trainAUC,trainCallbackTime,testmAP,testAUC,testCallbackTime,None
93000,75.79822015762329,0.2922282207730491,0.9623496756891583,15.435298681259155,0.2659467832586413,0.9521054989296438,14.516590356826782,
94000,75.93546772003174,0.2922841202527389,0.9623105047639197,15.528660774230957,0.2664974438030907,0.9520983206729914,14.481372356414795,
95000,75.80145788192749,0.292607860667621,0.9624152039930762,15.488040447235107,0.26573489073984186,0.9521718352881923,14.49503231048584,
96000,75.90939497947693,0.29264245707534375,0.9625314555362842,15.525628089904785,0.26679513060541843,0.9523261250568381,14.619793176651001,
97000,75.80677223205566,0.2920573103094555,0.9619434248775515,15.491904497146606,0.2657644926024903,0.9516461075400792,14.452841997146606,
98000,75.95046472549438,0.2930314333554848,0.962444826346324,15.540368795394897,0.26750130626315943,0.952171695787065,14.486611366271973,
99000,75.80917000770569,0.2932109051787242,0.9622592735582677,15.48601245880127,0.2665124656671487,0.9520726539351887,14.433556079864502,
100000,75.93855857849121,0.29328598848299336,0.9625077775813675,15.594221591949463,0.26672400970466964,0.9522005967530374,14.467433452606201,
101000,75.70891833305359,0.29290612521758336,0.9623978645853287,15.50441575050354,0.2661044158871664,0.9520557349547956,14.425380945205688,
102000,76.01899337768555,0.29429028916243843,0.9628170391589034,15.535483360290527,0.26712290033445457,0.9527533879124113,14.539289474487305,
103000,75.7078685760498,0.29487451676589166,0.9624415206088731,15.444180488586426,0.2675760404786555,0.952302827267368,14.507954597473145,
104000,75.93657517433167,0.294652275674556,0.9627819247011569,15.57202410697937,0.26737606294465927,0.9525664031689828,14.495335340499878,
105000,75.9157702922821,0.2938890382622486,0.9623847358749185,15.470714330673218,0.2661754368210658,0.9520613141838328,14.413166761398315,
106000,75.92229390144348,0.2942865409524214,0.9623633328800533,15.499489545822144,0.2674885677112627,0.9522120224482777,14.503580808639526,
107000,75.83302330970764,0.294342079675168,0.9627248532623145,15.48888111114502,0.26634665904676347,0.9523420076638766,14.484192609786987,
108000,75.98065900802612,0.294819855758966,0.9625698056448154,15.545132637023926,0.26733057841325375,0.95217411805755,14.507538557052612,
109000,75.58182525634766,0.294813389961753,0.9628733919500829,15.457213163375854,0.26749713859845003,0.9524395450405705,14.467432022094727,
110000,75.91345143318176,0.2942125040304077,0.9626472241419187,15.537554740905762,0.26741472563563545,0.9522447426381113,14.546587944030762,
111000,75.86420845985413,0.2951646155413935,0.9628400474335892,15.479916095733643,0.26812359824032667,0.9525306796079372,14.495638847351074,
112000,75.94476294517517,0.2957416102814538,0.9627980495903865,15.616929769515991,0.26795567164201906,0.9523807037557843,14.549698829650879,
113000,75.69240832328796,0.2955676304890072,0.9628503187465434,15.50638723373413,0.26829619634789836,0.9524046596549683,14.519177436828613,
114000,76.03242611885071,0.2946964637880096,0.9624510967728706,15.576489210128784,0.26747776267143525,0.9519397611810223,14.486786365509033,
115000,75.69725108146667,0.29522675205434684,0.9626567133659973,15.395140647888184,0.26755187762437443,0.9521264686416864,14.474378108978271,
116000,75.8114058971405,0.2946931664170841,0.9629698154545644,15.361685276031494,0.2680760180149526,0.9524167562656937,14.201499938964844,
117000,75.80002951622009,0.29528809706211456,0.9628935595332155,15.471582651138306,0.2685169683987694,0.9524302644035767,14.504038095474243,
118000,75.88827919960022,0.29481956716317415,0.9630429339610497,15.603809833526611,0.2678997924021653,0.952619827762254,14.526163339614868,
119000,75.73406648635864,0.29541446377194897,0.963245817209688,15.525840282440186,0.2684768817770971,0.9527051586648808,14.386183738708496,
120000,75.93602252006531,0.29649176530223714,0.9629640329019895,15.644320487976074,0.26890171964548876,0.9523727884319271,14.502272129058838,
121000,75.75192713737488,0.29587337022552546,0.9628928910480028,15.291559219360352,0.26845008617853444,0.9523653557707391,14.399046897888184,
122000,75.90924525260925,0.2960150446739011,0.9630476758060851,15.51972770690918,0.26928056424430497,0.9525759281683072,14.598819494247437,
123000,75.72414898872375,0.2965681865275123,0.9632511225022975,15.417536735534668,0.2689639929093357,0.9529133278343779,14.436235427856445,
124000,75.83715033531189,0.2964779769605983,0.9630218017674825,15.553407669067383,0.2685346607037839,0.9525292495509736,14.483251571655273,
125000,75.5553023815155,0.29682275563479504,0.9630516418530729,14.820549726486206,0.26856154299928536,0.952567274558426,13.887206792831421,
126000,75.79440641403198,0.29710489534546886,0.963238208564564,15.285051107406616,0.26874325604864435,0.9527965466214183,14.43757152557373,
127000,75.74945449829102,0.29733954995961753,0.9631289766855219,15.454918384552002,0.2689621578010993,0.9527467468456888,14.528992652893066,
128000,75.9009964466095,0.29696552151707234,0.963399762264766,15.561042785644531,0.26915082526552475,0.9528851221805198,14.599406719207764,
129000,75.73237919807434,0.29681040626144284,0.9630931121208808,15.50149416923523,0.26912419968997586,0.9525832332189016,14.47909164428711,
130000,75.88187623023987,0.2971889289067846,0.9631515289728688,15.384009599685669,0.2695623485534232,0.9526183399188587,14.367088794708252,
131000,75.67619466781616,0.2969309769950154,0.9631769707914434,15.361493587493896,0.2693778703806219,0.9526115933692589,14.418174028396606,
132000,75.72004532814026,0.2972023695777488,0.9630378731469024,15.43040680885315,0.26944505491825266,0.9525349005571517,14.426556825637817,
133000,75.56815528869629,0.298532958693275,0.9634487077780963,15.273754835128784,0.2695150158832729,0.9529053406105548,14.288907051086426,
134000,75.724848985672,0.2980215872741087,0.9635286600407094,15.341400384902954,0.26983707862533574,0.9529087341456849,14.262880086898804,
135000,75.61604046821594,0.2975940285261582,0.9634737425569562,15.323482036590576,0.2691729742598739,0.9529982231451274,14.362856149673462,
136000,75.79755473136902,0.29804165959265,0.963354726993496,15.368068218231201,0.2700105289534361,0.952815796716635,14.562251329421997,
137000,75.57309055328369,0.2970277904837842,0.9633137719774492,15.6558198928833,0.2689274046660804,0.95265528044181,14.545365571975708,
138000,75.71572923660278,0.2987606919023046,0.9635588896586869,15.650408267974854,0.27071980838661674,0.9528050352301298,14.515865325927734,
139000,75.43110609054565,0.29899188520112724,0.9634984149478913,14.878047704696655,0.2704140239082526,0.9528151470680104,13.902110576629639,
140000,75.62584066390991,0.2979933781940705,0.9631839668096801,15.58077621459961,0.26921809872406705,0.9524081142629882,14.521597862243652,
141000,75.56528353691101,0.2976438114757101,0.9632790558431672,15.543567895889282,0.269273950746536,0.9525325792077292,14.608376264572144,
142000,75.75619387626648,0.2978012276366952,0.9634963135621503,15.552844762802124,0.2697200014304627,0.9526755855090071,14.529394626617432,
143000,75.56155014038086,0.2986419703243876,0.9635020621692776,15.407564640045166,0.26976979594717854,0.9527803279122531,14.16634750366211,
144000,76.07270503044128,0.29839613427289746,0.9638047392828886,15.42375111579895,0.26921919928325844,0.9529499071151591,14.350003242492676,
145000,75.87678909301758,0.29886403505391373,0.9638165507863072,15.463699102401733,0.2699173705201059,0.9530329034154723,14.468668937683105,
146000,76.28612399101257,0.29802549080270535,0.96346828151552,15.597044706344604,0.26972106410903934,0.952528091689818,14.519288301467896,
147000,76.13716626167297,0.2986872593675268,0.9638090020107173,15.489388942718506,0.2704691859308212,0.9529090051641155,14.529043197631836,
148000,76.39267706871033,0.2984171128117007,0.9635769930514156,15.634497880935669,0.2696185884843901,0.9526614551904083,14.556142330169678,
149000,76.26816916465759,0.2992779022604275,0.9637336491859316,15.491056203842163,0.27024020411108524,0.952856964396141,14.536279201507568,
150000,76.20008206367493,0.29956523969259063,0.9635369794598666,15.55426573753357,0.26981901021404453,0.9525683890982496,14.59192180633545,
151000,76.1251437664032,0.30074554189928115,0.9639006640870448,15.545129537582397,0.2706229480939937,0.9529165546682824,14.540565013885498,
152000,75.6079466342926,0.29965431983716934,0.9638416369269173,15.610445261001587,0.2698754178221618,0.9529138610337496,14.571348428726196,
153000,75.65209484100342,0.2994371139189305,0.96385780794967,15.386073350906372,0.2691514806039054,0.9527379778822264,14.135927200317383,
154000,75.70856785774231,0.30003963429451735,0.9638742970723907,15.618543148040771,0.2694151028732371,0.952726229123742,14.532611846923828,
155000,75.75980710983276,0.3007564692260011,0.9640100960055343,15.29727578163147,0.27024293170491825,0.9530147740376691,14.34814739227295,
156000,75.8246374130249,0.30062180003176536,0.9637762591480716,15.68960952758789,0.26995623520089873,0.9527690638919539,14.520790576934814,
157000,75.6537880897522,0.30174171101845715,0.9638821842763153,15.50229263305664,0.2715015174658089,0.9528660798134455,14.593741416931152,
158000,75.70154452323914,0.300360549572379,0.9639005768945209,15.633732557296753,0.26987020257552996,0.95270175270368,14.479749917984009,
159000,75.49523687362671,0.30084438027585847,0.9639911450195161,15.500290870666504,0.27079097718683476,0.9528955149936749,14.501415729522705,
160000,75.71935558319092,0.30049331579571914,0.964104605458831,15.639198064804077,0.27041718347470123,0.953035900765631,14.511211633682251,
161000,75.69746351242065,0.30078753047035406,0.9641597020257532,15.166892766952515,0.27101874091347544,0.9529485072023312,14.2515709400177,
162000,75.58095693588257,0.30092855563020543,0.9643730841241182,15.574733257293701,0.270838479018914,0.9532271289947739,14.473737478256226,
163000,75.48258328437805,0.30018523879565784,0.963836827727337,15.50936245918274,0.2705871844776982,0.9525389086842896,14.548789978027344,
164000,75.84345602989197,0.30072320047556883,0.9641879181003902,15.676465511322021,0.2707426157030057,0.9529464919690205,14.59830093383789,
165000,75.4669451713562,0.3006181373175592,0.9640306435696936,15.198392152786255,0.27057609037443714,0.9529465270980974,14.451372861862183,
166000,75.8013973236084,0.30190759184758176,0.9640226386137289,15.630830764770508,0.27149969551705905,0.9529794163197459,14.55532693862915,
167000,75.57051873207092,0.30150085041221647,0.9642173181697716,15.458264350891113,0.27113543444918514,0.953067764665996,14.350271940231323,
168000,75.67671418190002,0.30129083294562353,0.9642970598766393,15.418988466262817,0.2707922299777124,0.9531546813278394,14.367234468460083,
169000,75.43894553184509,0.3016589011664681,0.964330661107843,15.420208930969238,0.27145459990854043,0.9531762585639821,14.310634136199951,
170000,75.73670172691345,0.3015874113218353,0.9641489742231983,15.266812086105347,0.2713768196668199,0.9528854076582501,14.291216135025024,
171000,75.57188773155212,0.30130660308354623,0.9643017811647422,15.426044702529907,0.27131149506066776,0.9531709561247623,14.355964422225952,
172000,75.69452738761902,0.30146798771470235,0.9642271540682511,15.423211812973022,0.2712646044289809,0.9531896733946396,14.435810804367065,
173000,75.630122423172,0.301445960660268,0.9638642439270306,15.488837480545044,0.2706446461304051,0.9527291838522921,14.49924921989441,
174000,75.70224452018738,0.30230696314266586,0.9643117082511166,15.417210102081299,0.27140128633798305,0.9531482427056367,14.447762966156006,
175000,75.49320578575134,0.3015490427539384,0.9638897000843731,15.414748430252075,0.2713910186484417,0.9526424041481953,14.545459747314453,
176000,75.64104866981506,0.3015777797108676,0.9642827193438238,15.686294317245483,0.27127951480687174,0.9531508580672746,14.557080507278442,
177000,75.49953579902649,0.3028652566392656,0.9645427921371836,15.525805711746216,0.2713881530145262,0.9535012126885549,14.62647557258606,
178000,75.69125080108643,0.30207909950506745,0.9643083118530638,15.638299942016602,0.270694403383103,0.9533113810784811,14.566563844680786,
179000,75.50888633728027,0.30190523814218445,0.9640789501372687,15.506515502929688,0.27033578763787736,0.953011389717214,14.538623571395874,
180000,75.62301802635193,0.30220155122671205,0.9641257102891622,15.792325258255005,0.2705157090977575,0.9529121469844035,14.49785852432251,
181000,75.42775583267212,0.3023357236184596,0.9642545438615513,15.498412132263184,0.2709292851317953,0.9531380914880468,14.666141510009766,
182000,75.75229835510254,0.30289180286266626,0.9645549419845635,15.616821765899658,0.27149942845942626,0.9533428325735845,14.556102514266968,
183000,75.55173707008362,0.30215817022482155,0.9638542779956312,15.476252555847168,0.2708636507937815,0.9526713823236013,14.484086036682129,
184000,75.5395438671112,0.30257283802307533,0.964324178707396,14.79647946357727,0.27109934878435954,0.9530900428823244,13.54361343383789,
185000,75.42994832992554,0.3036036744045494,0.9646249621113437,14.346075534820557,0.27182925326807433,0.9533695480237,13.448710441589355,
186000,75.6314435005188,0.3035319514455591,0.9645132470520422,14.410558223724365,0.271818640342172,0.9532325245947421,13.385425567626953,
187000,75.38321208953857,0.30321452029254803,0.9644978896374935,14.469303369522095,0.2715496048195836,0.9532803602315644,13.489720106124878,
188000,75.65350008010864,0.3021779851033596,0.964329537429361,14.447356939315796,0.27089726300972716,0.9530712201747111,13.459418058395386,
189000,75.3963623046875,0.30307659015720395,0.9644457302184901,14.300947666168213,0.27161104968583655,0.9533585710400178,13.367443084716797,
190000,75.59663558006287,0.30292843063835156,0.9640400671721763,14.486508131027222,0.2712418878577983,0.9527884658615982,13.486660480499268,
191000,75.45471501350403,0.303880148748476,0.9648241624764454,14.348023891448975,0.27213784877551894,0.9536058291049445,13.380379438400269,
192000,75.56396293640137,0.3029566838835,0.9645425170423076,14.430066108703613,0.27166147152749337,0.9532135287430119,13.417227029800415,
193000,75.37278938293457,0.302827992661886,0.9644932553312371,14.386775255203247,0.27132183773346885,0.953254212940027,13.429075479507446,
194000,75.52401733398438,0.30269876377649707,0.9644572660949601,14.294709205627441,0.27208482404056766,0.9531366679786715,13.430277109146118,
195000,75.43332886695862,0.30306538618279233,0.9644099838014288,14.292030572891235,0.2718693056247559,0.9530480534039465,13.424336910247803,
196000,75.52496886253357,0.30357611930939954,0.9645182521816014,14.449234962463379,0.2718927504894682,0.9530979071747426,13.54008674621582,
197000,75.47607707977295,0.30345775416389037,0.9645067228661293,14.299617528915405,0.27206671286140804,0.9532009488184535,13.41002345085144,
198000,75.60341906547546,0.3043495720987256,0.9648242801300618,14.417575359344482,0.27257194616939484,0.9536443939480419,13.456453323364258,
199000,75.46831130981445,0.30454838108873183,0.9648039620953691,14.37639594078064,0.27239362162490743,0.9534828073950075,13.54204511642456,
200000,75.56093049049377,0.3038435198386271,0.964455298849779,14.466113090515137,0.27149958454772144,0.9531412125079017,13.494786500930786,
