iteration,traintTime,trainmAP,trainAUC,trainCallbackTime,testmAP,testAUC,testCallbackTime,None
0,23.864996910095215,0.005661740978113192,0.5016338379069302,21.044331312179565,0.005902031233936058,0.5004342463324645,16.185529470443726,
1000,129.4179973602295,0.23055735500217853,0.9510560461218759,18.217811822891235,0.22115075650603586,0.943810569785469,15.66936993598938,
2000,126.81557416915894,0.3000659650140634,0.9644864706359667,16.974125146865845,0.27761381908826194,0.9571141110571227,15.525924682617188,
3000,125.53607082366943,0.33567128506541155,0.9694134556545124,16.782458782196045,0.30024600718072536,0.9612906426579165,15.468733072280884,
4000,125.83789086341858,0.36051724557429843,0.9723972129704548,16.713018894195557,0.31460784029052197,0.9634256814742381,15.278137683868408,
5000,125.3713858127594,0.38289247607123145,0.9748731242664795,16.630669832229614,0.3225202659985227,0.9648429626448937,15.268031120300293,
6000,125.69422960281372,0.39944986474143496,0.9764610702265494,16.699415922164917,0.3288212233735574,0.9655983234244764,15.334929466247559,
7000,125.35132312774658,0.4171583272172967,0.9780629592415043,15.990884780883789,0.3337428505438448,0.9662121285651907,14.792988538742065,
8000,125.39600396156311,0.43024164522713065,0.9791562309153732,16.1380934715271,0.33670925717500855,0.9665778564421761,14.867636680603027,
9000,125.11521220207214,0.44148018779084486,0.980174834030411,16.04769468307495,0.33927547847709527,0.9667887164696449,14.768142461776733,
10000,125.39992189407349,0.4546734367876995,0.981034226733511,16.416980266571045,0.34008742619340454,0.9667010496554607,14.938067197799683,
11000,125.04219675064087,0.464359988351451,0.9816703767231784,16.261326789855957,0.34008360141055144,0.9667657943979019,14.98428988456726,
12000,125.42768955230713,0.4755565289818518,0.9823225510641278,16.440964460372925,0.3422153033730927,0.9668303699287981,15.000442266464233,
13000,125.10916709899902,0.4835410828240111,0.9829665843534058,16.22407627105713,0.34226065458001503,0.9669050588615827,15.021867752075195,
14000,125.52496433258057,0.4920395923149478,0.9835496359602303,16.33012890815735,0.34409809005692094,0.9667863613461051,14.986420154571533,
15000,125.09965419769287,0.5005083038397412,0.98396319582796,16.195252656936646,0.3442806561338991,0.9668859517461763,15.10664701461792,
16000,125.34298872947693,0.5090447109598519,0.9844124475644874,15.838449239730835,0.3441210797473841,0.966739758584249,14.844427585601807,
17000,125.00691556930542,0.5150143426353921,0.9845953252063756,15.666016101837158,0.34508988750255015,0.9667993952235622,14.813488006591797,
18000,125.15886235237122,0.5214245196249253,0.9849782638634493,15.739012479782104,0.3449470746854308,0.9666717033409136,14.7882719039917,
19000,124.99921917915344,0.5271183847162318,0.9853966930313998,15.838237285614014,0.3448317878706241,0.9666363280686842,14.628546237945557,
20000,125.2060751914978,0.5315725967089728,0.9855936532780865,15.647714853286743,0.34463562191547714,0.9664811543926708,14.705379486083984,
21000,124.85661792755127,0.5389765558955054,0.9859411989495176,15.460923671722412,0.34648485665431356,0.9665269359391011,14.691742181777954,
22000,125.36485385894775,0.5454238246997082,0.9861364667600594,15.67227840423584,0.345809305130726,0.9666178540541555,14.708099842071533,
23000,124.93751788139343,0.5489986240524038,0.9863752776957126,15.552172183990479,0.3459023935719619,0.9664304152485439,14.75615406036377,
24000,125.41304183006287,0.5547750282085748,0.9865372563561328,15.915092706680298,0.34528177014443917,0.9662820003357895,15.086893320083618,
25000,124.9387412071228,0.5582807410758641,0.9867229091753169,15.56497073173523,0.3451954660570772,0.966233726315435,14.79685091972351,
26000,125.14480447769165,0.5626628171087646,0.9869739984442514,15.752654314041138,0.34573033324935487,0.9661643828089312,14.863926649093628,
27000,124.85556817054749,0.5676083000410626,0.9871526575576886,15.591310024261475,0.34512663894963114,0.9660456101479641,14.685338973999023,
28000,125.24596762657166,0.5711566638082376,0.9873378530260218,15.61342978477478,0.3454914950117738,0.9660379872682835,14.63744854927063,
29000,124.91756319999695,0.5752451114615867,0.9875060581369824,15.535048961639404,0.3459402554834071,0.9661102539187969,14.763485431671143,
30000,125.18777966499329,0.5783910026439064,0.9876338458094053,15.725043773651123,0.34652485718807,0.9659633378561548,14.878824234008789,
31000,124.80253005027771,0.5820319222466797,0.9877950412819407,15.48188591003418,0.34589904122484055,0.9659330623253692,14.737990856170654,
32000,125.06421899795532,0.5860848372847918,0.9879728976904399,15.802860736846924,0.3457779976432568,0.9658059719464308,14.779717445373535,
33000,124.77476501464844,0.5903877516394747,0.9881131107712645,15.646586894989014,0.34717939582951457,0.9658827649595745,14.886003971099854,
34000,125.14727282524109,0.593182311095976,0.9883190273804326,15.84555196762085,0.3457172532579624,0.9658869422583597,14.77362322807312,
35000,124.85742235183716,0.5960278670074496,0.9883881730226808,15.567013025283813,0.3450182386194227,0.9659659348196686,14.711219549179077,
36000,125.05498957633972,0.5977005673697238,0.9885098454803645,15.579750061035156,0.3451672153441978,0.9658356508709486,14.711250066757202,
37000,124.72969174385071,0.6009595876348764,0.988659687409665,15.571032762527466,0.34607442220740553,0.9657144849298852,14.755222082138062,
38000,125.34078001976013,0.6041512681552683,0.9887325105087794,15.762103796005249,0.3457904629719266,0.9656542130030975,14.710254192352295,
39000,124.68978142738342,0.6063879607664542,0.9887455077186339,15.58266830444336,0.34594476768561105,0.9655226361532817,14.758477210998535,
40000,125.11623930931091,0.6091218538649606,0.9889063915135897,15.706566572189331,0.344957830763992,0.9655105814293469,14.807920455932617,
41000,124.93461608886719,0.6121693216083013,0.9889439264450568,15.628456354141235,0.3460816159727846,0.965571496073575,14.911526441574097,
42000,125.27388906478882,0.6139290353385816,0.9890809951037728,15.853505373001099,0.3459141831145251,0.9653578647534652,14.912673950195312,
43000,124.91129875183105,0.6149965003899378,0.9892004787612816,15.732970476150513,0.3447008082330968,0.965370880644864,14.934986352920532,
44000,125.24360609054565,0.6181846402014631,0.9893234134783082,15.849596500396729,0.346002645709628,0.9653697982309949,14.91240644454956,
45000,124.89823698997498,0.6209258113848092,0.9893678054500779,15.66495394706726,0.34518171290105093,0.9653687335367217,14.77949333190918,
46000,126.24132084846497,0.6220254979412997,0.9894099755407131,16.082303285598755,0.34406504431037843,0.9652932277484255,15.04990816116333,
47000,126.78657388687134,0.6236125505950156,0.9895542839113947,15.811744213104248,0.3441026832120743,0.9652648110913045,15.081685304641724,
48000,127.09300231933594,0.6267332553104726,0.9895980850291315,16.198378324508667,0.3435631818272605,0.9651147380354772,15.130295753479004,
49000,126.53776288032532,0.629074592619817,0.9897070162697797,15.968960285186768,0.3443977995244661,0.965021983458267,15.007266998291016,
50000,126.85461831092834,0.6317177527893547,0.989710637124641,16.19780468940735,0.3449226579554511,0.9649647348390676,15.215500593185425,
51000,126.70571637153625,0.6329875899757453,0.9898108139514219,16.088453769683838,0.3448867529448631,0.9650406847803822,15.170931339263916,
52000,126.91202425956726,0.6338712591950819,0.9898207781821259,16.362100839614868,0.34513813135386967,0.9650472243358366,15.15942931175232,
53000,126.8784453868866,0.6361075665880902,0.9899718374756622,16.109917879104614,0.34461423888373904,0.964846330534227,15.09881329536438,
54000,126.86876130104065,0.637999286781643,0.9899933622750356,16.328020811080933,0.3437384087944249,0.9648232287484462,15.116991996765137,
55000,126.68760371208191,0.6389399201786058,0.9900305132395044,16.07663583755493,0.3438430040379937,0.9647306401601237,15.14685606956482,
56000,126.9112982749939,0.6394295532665588,0.9900578193984869,16.270967721939087,0.34350435719633277,0.9645725610572241,15.187935829162598,
57000,126.65007185935974,0.6419105663641133,0.9901994111916554,16.236624002456665,0.3429825607534772,0.9646852976765867,15.296593427658081,
58000,126.97579574584961,0.6438676271828275,0.9901845111443265,16.49783706665039,0.34311495738386744,0.9647735232469277,15.375176668167114,
59000,126.61813259124756,0.6445406467905063,0.9902674704741513,16.318807363510132,0.3428170463720791,0.9645451672081023,15.29615068435669,
60000,126.84961271286011,0.6450915179347328,0.9903209947952388,16.43639850616455,0.34289168205620585,0.9646296194727413,15.373407363891602,
61000,126.49177622795105,0.647439948250149,0.9904084995302106,16.22891354560852,0.3442384423458028,0.9646970729081643,15.288837194442749,
62000,126.82447957992554,0.6485555224960905,0.9904232178332912,16.549497365951538,0.34317002318726997,0.9644942213616594,15.228793859481812,
63000,126.50409269332886,0.6501227985159406,0.9904892525081022,16.28252124786377,0.34129539637025536,0.9644387472224836,15.180175304412842,
64000,126.98418283462524,0.6517298236665896,0.9904609289379616,16.623112440109253,0.34328214226154513,0.9646178632228636,15.26779842376709,
65000,126.43882656097412,0.6526036024208761,0.990553328192944,16.308663368225098,0.341848783861165,0.9645337677447873,15.260761737823486,
66000,127.03622078895569,0.6538378637567925,0.9906222341055335,16.510639190673828,0.3432445964585609,0.9645289559108102,15.209673166275024,
67000,126.52348113059998,0.6558280417256327,0.9906064387693544,16.261632680892944,0.34231374919037144,0.9643680760922447,15.280008316040039,
68000,127.01493453979492,0.6558937378737028,0.9906903554317463,16.346158981323242,0.3418771247367087,0.964362712305798,15.215531826019287,
69000,126.52230715751648,0.656841197663576,0.9907552870381555,16.170501470565796,0.3424070645309744,0.9643318175772972,15.157701969146729,
70000,126.79059720039368,0.6585944070765735,0.9907597872014494,16.387856483459473,0.341757585653195,0.9642312711252565,15.133821487426758,
71000,126.70649576187134,0.6600468190751927,0.990876273711709,16.234031915664673,0.34243159203206186,0.9642547164727876,15.128359317779541,
72000,126.8300666809082,0.6604981788110625,0.9908866743325963,16.35517954826355,0.34198187632237087,0.9642345436215705,15.210724830627441,
73000,126.24622583389282,0.6619552418580286,0.9908732004648108,16.064539670944214,0.3421628238114735,0.9642110809777812,15.119596481323242,
74000,126.89501595497131,0.6635125247412536,0.9909464345055918,16.11464524269104,0.3421697476059894,0.9643583379935692,15.270529508590698,
75000,126.6614179611206,0.6646091462158457,0.9909881561093817,16.503230333328247,0.3409764042619604,0.9641094889714137,15.38576865196228,
76000,127.04628205299377,0.6656366919428492,0.9910308245574868,16.5903217792511,0.3421987177334811,0.9642844948012481,15.353102445602417,
77000,126.4616448879242,0.6654670075851401,0.9910314040643919,16.478475332260132,0.341966431851914,0.964215835190534,15.379737615585327,
78000,127.04335284233093,0.6669400089681186,0.9910359355823225,16.62265181541443,0.34198939804851247,0.964133554047917,15.35550045967102,
79000,126.50810647010803,0.6691168683120239,0.9911290363686698,16.313223838806152,0.3405973738541359,0.963963607649128,15.42134404182434,
80000,127.00879836082458,0.6678470351158369,0.9911794952010614,16.670979261398315,0.3416501036816646,0.9642157976031152,15.493614673614502,
81000,126.47615957260132,0.6683691774418028,0.9912068471112178,16.5205500125885,0.3410016101275283,0.9640760313334301,15.442195177078247,
82000,126.93736243247986,0.6697276720277718,0.9912394572315758,16.58614158630371,0.3407665803488962,0.9638583009182823,15.465902328491211,
83000,126.58391237258911,0.6719307379052466,0.9912538404890457,16.416788339614868,0.34082816359381046,0.9639945975388272,15.475413084030151,
84000,127.1349847316742,0.6727635237462164,0.991274017337601,16.67252802848816,0.3409067421527185,0.9638670747986452,15.484048843383789,
85000,126.65296220779419,0.6745085887537687,0.9912948221014943,16.499590158462524,0.3410893866767781,0.9638354628442599,15.476062774658203,
86000,126.85521149635315,0.6748486487024741,0.9913386590593695,16.651309967041016,0.3424324178442738,0.9640190556557932,15.525248050689697,
87000,126.56475973129272,0.6756930336700081,0.9913181153981816,16.834854125976562,0.3420002530317195,0.9638867251031198,15.454015493392944,
88000,127.0737624168396,0.675850353435002,0.9913625127593595,16.562565088272095,0.34176864671297835,0.9639471526570771,15.481168270111084,
89000,126.49053287506104,0.6773774275485038,0.9914593573821557,16.478999376296997,0.34120891030050376,0.9639479098017631,15.541009187698364,
90000,126.99893283843994,0.6779239417709237,0.9914815851535471,16.55783700942993,0.3411718611440708,0.9637981752591084,15.52958631515503,
91000,126.31601476669312,0.6786328870127046,0.9914735011613597,16.44081997871399,0.3404605426417961,0.9638289611425501,15.399834156036377,
92000,126.98853325843811,0.6789997945206583,0.9915162736643044,16.50848388671875,0.34024811971996827,0.9636907191659577,15.37970757484436,
93000,126.51739811897278,0.6791399806229091,0.9915307029182039,16.38382601737976,0.3409312798229892,0.9638197997470695,15.456555604934692,
94000,126.87467694282532,0.6805923686835696,0.9915663840256496,16.582300901412964,0.33982320406913863,0.963731865454159,15.554899454116821,
95000,126.54976749420166,0.6807689796224056,0.991557377360108,16.394766807556152,0.3411046870445925,0.9638048073436706,15.520530939102173,
96000,126.96844553947449,0.6823120862103575,0.9916062496321028,16.615532398223877,0.34044705357191263,0.9637870001706987,15.608823299407959,
97000,126.66121482849121,0.6815269164813631,0.9915762864846444,16.470664739608765,0.3400904147179033,0.9636730069406498,15.548476934432983,
98000,126.7771372795105,0.6843514952268149,0.9916698771322096,16.53500461578369,0.3399150459258773,0.9635572897456217,15.461535930633545,
99000,126.64631342887878,0.6841447491069527,0.991607993897013,16.416788578033447,0.34079550882714815,0.9636062815247234,15.597105979919434,
100000,126.87556290626526,0.6842076937400929,0.9916785172769702,16.545228481292725,0.34029671443524434,0.9636568123497271,15.661089658737183,
101000,126.77322387695312,0.6856819747326899,0.9916687961513201,16.380247831344604,0.3409370902184298,0.9634749695361882,15.593305110931396,
102000,127.07209730148315,0.6865243452904846,0.9916983326622497,16.718485355377197,0.34077724187963504,0.9633955256192603,15.58525562286377,
103000,126.7246298789978,0.6863277022154459,0.9917498726313623,16.46479105949402,0.3399526436632523,0.9635128741984249,15.708420276641846,
104000,127.26946592330933,0.6888537313113196,0.9917174210073574,16.666188955307007,0.33936652149856106,0.9634551615630754,15.76413631439209,
105000,126.53588771820068,0.6885469369950806,0.9917342092247406,16.514260053634644,0.3384931182717682,0.9634810292585666,15.797320127487183,
106000,127.06988549232483,0.6891132352882748,0.9917561971968609,16.74815273284912,0.3388850466461581,0.9634848590903294,15.624097347259521,
107000,126.62885999679565,0.6891036882643911,0.9917981388457707,16.524661779403687,0.33924098244456147,0.9634403225722538,15.79807186126709,
108000,127.20939517021179,0.6896005481925759,0.9918479257064917,16.61453890800476,0.3389318917675089,0.9635451816518972,15.675408840179443,
109000,126.68214821815491,0.6908439033594568,0.991809872036353,16.701213359832764,0.33992649084341064,0.9633172973630473,15.711595296859741,
110000,126.92777824401855,0.6908256162487121,0.9918640551087149,16.70650029182434,0.33865724833056077,0.963288976531492,15.515205144882202,
111000,126.81029510498047,0.6923788216077809,0.9919315007000615,16.622702598571777,0.33853184864050917,0.9634333600126852,15.490799903869629,
112000,127.04712677001953,0.692172561276111,0.991911448819718,16.74939203262329,0.3385708935878862,0.9634125459720368,15.599537134170532,
113000,126.52397608757019,0.6920016492924546,0.991906368242445,16.51129961013794,0.338812746238734,0.9632706748225942,15.514841079711914,
114000,127.10119366645813,0.6927724734920786,0.9919484026587827,16.60990023612976,0.33888592564251185,0.9631823805753452,15.515235900878906,
115000,126.58709263801575,0.6926449229901083,0.9919174359339994,16.34942650794983,0.3383571697999731,0.9633269360037824,15.430222749710083,
116000,126.97369718551636,0.6942942386516581,0.9919736605907951,16.36709690093994,0.3384709851769543,0.9632077394341851,15.44373369216919,
117000,126.68148493766785,0.6942098410504722,0.9919239940093134,16.43118667602539,0.3372780193583041,0.9631790310509484,15.515655517578125,
118000,127.15776014328003,0.6942855058195156,0.9919169568819131,16.58118224143982,0.3378045187710294,0.9632481175867006,15.517929553985596,
119000,126.59522199630737,0.6947418538994634,0.9919965984851266,16.520497798919678,0.3387267751430249,0.9631711967015169,15.609285116195679,
120000,127.1201376914978,0.6965885221034708,0.9920265570510622,16.661673307418823,0.33838272073301134,0.96306440693981,15.6092529296875,
121000,126.81698036193848,0.6973048857411788,0.9920112800338267,16.526484966278076,0.33724089796543893,0.9629592670384423,15.536335468292236,
122000,126.91527271270752,0.696984662230859,0.9920085935307503,16.698549509048462,0.33773551868488383,0.9629780345651685,15.595714330673218,
123000,126.75648045539856,0.6982222434501996,0.9921277936423087,16.505623817443848,0.3386350935397324,0.9629449231212274,15.554186344146729,
124000,126.7498288154602,0.6983339347076737,0.9920602984069221,16.683356046676636,0.3381531905961265,0.9629485299475202,15.611305952072144,
125000,126.55800414085388,0.6989913506977857,0.9921285690979775,16.46497869491577,0.337776704596096,0.9629616166078374,15.523313045501709,
126000,127.15652918815613,0.6999096249536187,0.992115603867269,16.736127138137817,0.33783646596356987,0.9627428630646384,15.59669542312622,
127000,126.60808897018433,0.7000643978249814,0.9921615064237849,16.448976755142212,0.3385716189809306,0.9629986169021253,15.61404275894165,
128000,126.84839391708374,0.7010145225298196,0.9922127185728457,16.614160537719727,0.33828736820535993,0.9631848731985816,15.486603736877441,
129000,126.39512372016907,0.700576237603058,0.9922126927754547,16.439696788787842,0.3382279698601219,0.962976895122977,15.543278455734253,
130000,126.66330027580261,0.7015122665066411,0.9922115417121505,16.483601570129395,0.33717717021311105,0.9628300873590507,15.343292236328125,
131000,126.5168182849884,0.7021033855335941,0.9921789434290057,16.451231241226196,0.33799584803177835,0.9628812770730828,15.390122413635254,
132000,126.72195100784302,0.7021224081026494,0.9921711120723681,16.62601947784424,0.3377905151869614,0.9629032398517077,15.430770635604858,
133000,126.4710648059845,0.7032890423188439,0.9922443917017548,16.54884648323059,0.3368803799921827,0.9628709307146283,15.4850013256073,
134000,126.85616397857666,0.7033910405004467,0.9922474784001937,16.706885814666748,0.3374070923761533,0.9629281075828275,15.407229900360107,
135000,126.55489826202393,0.7033420773708977,0.9922556973720823,16.499014854431152,0.337313948417556,0.962819463804982,15.520589351654053,
136000,126.83675217628479,0.7041868782428817,0.9923322402425173,16.6185462474823,0.3376115874294714,0.9629044397428935,15.45590877532959,
137000,126.44696521759033,0.704974063380145,0.9923153426841431,16.5454683303833,0.33775160655206454,0.9629604989867915,15.482515573501587,
138000,127.01784563064575,0.7050103915525682,0.9923422443572103,16.686383485794067,0.33730762351256277,0.9629715447864244,15.518393993377686,
139000,126.64668560028076,0.7059291367934679,0.9923198625956463,16.40367364883423,0.33656586222706386,0.9627521837157519,15.588067770004272,
140000,127.22522044181824,0.7061724450832157,0.9923218997134522,16.621257066726685,0.3373616910750804,0.9627558775266126,15.63403058052063,
141000,126.63069438934326,0.7059897813156012,0.9923887441343129,16.496460676193237,0.3369813135804909,0.9629289482179849,15.635759353637695,
142000,126.91965937614441,0.7057004719045125,0.9923886205920357,16.60448932647705,0.33766056122611965,0.9628767414378425,15.632422685623169,
143000,126.49583578109741,0.7061516851433287,0.9923746844320352,16.53665065765381,0.33739713577960284,0.962757056003125,15.697579383850098,
144000,126.71686244010925,0.7066286951914459,0.9923832021667902,16.475494623184204,0.33741689783352435,0.9628696045333158,15.545747518539429,
145000,126.3867301940918,0.7059660403826005,0.9924178615180059,16.404709815979004,0.3366364973282276,0.9627975313497412,15.539728164672852,
146000,126.72345566749573,0.7079209086427715,0.9924161603295629,16.6514093875885,0.3364942093481905,0.9627604177158925,15.703450918197632,
147000,126.4975917339325,0.7080598919234493,0.9924287743414506,16.494006395339966,0.33643199845175414,0.9626270190906205,15.670486688613892,
148000,126.74788880348206,0.7079254866500139,0.9924210635888399,16.69473099708557,0.33683910643648807,0.9626675810107789,15.635683536529541,
149000,126.50631189346313,0.7085969464162588,0.9924397705535302,16.473299741744995,0.3363736237838681,0.9625844544089344,15.614592552185059,
150000,126.75047302246094,0.7097445040907499,0.992488222740579,16.745285987854004,0.3362289513919839,0.9628155699029937,15.832022190093994,
151000,126.51251149177551,0.7098660675519806,0.9924331224021542,16.59867787361145,0.33599394268544913,0.9626374069786946,15.785695314407349,
152000,127.08226752281189,0.7096233610579064,0.9924788349247943,16.811647415161133,0.3367274645648195,0.962699048226983,15.790469646453857,
153000,126.63156127929688,0.7102025387291279,0.9924636320789726,16.572502613067627,0.3363584010833092,0.9626511101906442,15.698079347610474,
154000,126.78466010093689,0.709723068170682,0.9925129295659393,16.910232543945312,0.33652135899194396,0.9626521921631965,15.737642765045166,
155000,126.63482546806335,0.7112327378694636,0.9925705933427512,16.649523973464966,0.33623436671380197,0.9626599018399987,15.67747712135315,
156000,126.99155640602112,0.7109611467297989,0.9925215638914158,16.83263373374939,0.3358720917975413,0.9626957388961342,15.696326732635498,
157000,126.5070731639862,0.711493940809141,0.9925058148972987,16.65204691886902,0.33592520467713416,0.9626150638373293,15.643582105636597,
158000,126.72877860069275,0.7120010791678726,0.9925632183940726,16.728591918945312,0.33579476575238826,0.962632757073052,15.693049907684326,
159000,126.56973576545715,0.7117267033240261,0.9925616000814631,16.517197608947754,0.3363673518872322,0.9625373099076633,15.61946725845337,
160000,126.76860070228577,0.7115462826954697,0.9925171178405434,16.683337450027466,0.33563909408646964,0.962559525700026,15.696080684661865,
161000,126.44966840744019,0.7112995482039421,0.9925469191222006,16.602046966552734,0.33586719003787713,0.9623828486351803,15.601708173751831,
162000,127.02743029594421,0.7128190191524589,0.9925972811669271,16.71544313430786,0.33566093586696094,0.9624570140745343,15.678587436676025,
163000,126.59173512458801,0.7123697497402753,0.9926094108869411,16.587164163589478,0.33610473799537527,0.962278352370742,15.620371103286743,
164000,126.8490538597107,0.7133768551946199,0.9926450273694623,16.719003677368164,0.3356781002050995,0.9623505840463406,15.72183632850647,
